ds,y,yhat,yhat_lower,yhat_upper
2023-10-28,1490512.22,1359137.9836431993,1094941.664900622,1628662.1282460454
2023-10-29,1916530.54,1377794.6859634928,1111747.5577019264,1643706.3580154283
2023-10-30,1369558.9,1363657.822429496,1094993.7794124573,1657822.258506525
2023-10-31,1615498.26,1389765.894462354,1127053.857722947,1660353.484998451
2023-11-01,1313910.8,1382721.1542874756,1119604.8576312752,1655566.2630529276
2023-11-02,1219074.5,1379523.044292127,1112810.8134254403,1647432.8957436855
2023-11-03,1418581.75,1363292.5378123047,1111367.626125199,1613660.3937592213
2023-11-04,1591771.08,1372092.7084569163,1106455.0381974413,1648613.1234769553
2023-11-05,1690600.34,1392156.1368894107,1098288.8473686131,1658777.907926677
2023-11-06,1254289.02,1379153.650330093,1103087.214934908,1624863.757159621
2023-11-07,1322754.06,1406078.3123234576,1134146.3457545538,1694338.0947025132
2023-11-08,1438268.06,1399495.8529041312,1148949.3834637043,1653730.2523954327
2023-11-09,1693249.56,1396379.2418011015,1123232.7796619455,1673414.8935771626
2023-11-10,1630770.48,1379833.8572661849,1112797.8868998894,1629946.4556386648
2023-11-11,1349733.52,1387918.5529022217,1094969.0313542003,1683783.0779408815
2023-11-12,1305085.01,1406873.2167231773,1124702.7684325788,1679080.626407285
2023-11-13,1781754.56,1392387.3135273233,1132752.8456827311,1668412.2393912002
2023-11-14,1516866.97,1417483.3345547803,1156766.7607994962,1674165.3813005425
2023-11-15,1642801.07,1408766.3614208705,1121413.0083406966,1670339.8632605185
2023-11-16,1578046.44,1403257.473729053,1113826.0854043008,1666185.992786889
2023-11-17,1213522.62,1384117.488815676,1117508.0794336572,1662364.2041735258
2023-11-18,1386896.1099999999,1389466.37987824,1125990.635173805,1654745.3094025347
2023-11-19,1517091.21,1405609.0172778605,1133326.5489509546,1677175.5787795258
2023-11-20,930924.54,1388301.779800105,1102145.2775848894,1646813.762341629
2023-11-21,1103473.1199999999,1410634.0190004045,1151305.7030752024,1692884.788497842
2023-11-22,1527089.74,1399275.6444366153,1125230.985165353,1671618.8987776774
2023-11-23,1427710.33,1391308.6198023295,1126457.1089070805,1661301.314736511
2023-11-24,916152.7000000001,1369948.9169784866,1121803.198922664,1650814.9253495887
2023-11-25,1232004.02,1373364.3289829297,1111714.8201126526,1634763.0342705832
2023-11-26,1375884.42,1387898.8358257671,1104798.8928933367,1657674.167526372
2023-11-27,1693335.52,1369338.1122456705,1087401.6086803614,1625644.8097650069
2023-11-28,1295028.06,1390790.194325331,1130093.4055371592,1660070.5515875283
2023-11-29,1697774.65,1378932.597278551,1103784.928048348,1645481.9887830156
2023-11-30,1296011.03,1370843.6887770444,1089524.3950302242,1635401.4275759317
2023-12-01,1533567.7,1349724.8685793271,1063658.9890383452,1614238.652751645
2023-12-02,1107729.66,1353718.9484474664,1091423.042949493,1628989.7792687647
2023-12-03,1663338.21,1369135.408806798,1096317.9013952177,1621341.0224838858
2023-12-04,1125526.44,1351717.0935263513,1074515.9807603408,1641276.5695878477
2023-12-05,1214567.92,1374522.3229923784,1101899.1822812501,1647717.2110160477
2023-12-06,1802419.71,1364173.6728116141,1089168.339180306,1660796.0612871628
2023-12-07,1332770.72,1357691.1707818252,1078647.891381237,1632482.8411268133
2023-12-08,1415802.31,1338216.4059526778,1066084.070320184,1603854.586583495
2023-12-09,1145701.44,1343832.8833363415,1060827.5983832218,1622375.171228067
2023-12-10,1378008.59,1360793.2386639747,1095652.3189283712,1636012.1922673162
2023-12-11,1428124.6300000001,1344787.8127614625,1085797.5881865546,1611365.601408356
2023-12-12,1136612.14,1368828.5060772726,1093171.2272690497,1640216.98904686
2023-12-13,1314006.54,1359499.105066249,1073789.9706697455,1627894.7235280222
2023-12-14,1569954.19,1353789.7831678935,1058273.9572712956,1608392.9175662561
2023-12-15,1313922.55,1334822.2276086716,1077067.6153394699,1624802.0790979734
2023-12-16,1041213.15,1340670.6916448248,1073912.520234668,1626743.4820772463
2023-12-17,1376098.55,1357589.5624466042,1098659.4524447569,1625427.8800732512
2023-12-18,1229903.63,1341281.9305577958,1071761.8395897634,1614453.6994210125
2023-12-19,1382747.54,1364783.0788607132,1103870.7600642736,1649392.3781729846
2023-12-20,1685686.72,1354710.0913460974,1095708.5448575297,1621521.4873928498
2023-12-21,1679288.43,1348095.304035171,1081191.7780676195,1620948.4410580036
2023-12-22,1563777.64,1328110.0793820634,1060415.0390518857,1600551.6616608687
2023-12-23,1344743.09,1332884.2435257612,1073716.529573711,1602334.0587720792
2023-12-24,1093300.15,1348731.8248524927,1058198.4794079622,1595687.0027790358
2023-12-25,1080165.46,1331417.6351700579,1056713.2083791709,1579176.771341535
2023-12-26,1164535.1,1354038.6722583147,1082634.4172877015,1629899.1251953803
2023-12-27,1906624.71,1343271.6085967524,1054455.0432541943,1617132.7884702892
2023-12-28,1194646.38,1336204.1548407052,1060811.2853858192,1618930.0702262367
2023-12-29,1498693.28,1316056.8453254348,1063390.2779747248,1590309.0289438053
2023-12-30,1169575.46,1321000.648634271,1028852.8067244138,1601311.9464536796
2023-12-31,1393536.09,1337381.101116041,1053508.0861040088,1574910.2435427012
2024-01-01,,1320983.5579888823,1043962.4400991797,1588724.5881352278
2024-01-02,,1344913.586369159,1082619.0679366963,1589084.6531793287
2024-01-03,,1335843.8013712957,1080596.501542983,1618410.0229410396
2024-01-04,,1330844.9597781957,1030960.5142530326,1587353.6280135834
2024-01-05,,1313107.8731779756,1007765.5374531834,1596752.0974784365
2024-01-06,,1320761.5463427007,1059531.925111676,1573499.3122674562
2024-01-07,,1340098.2293912196,1063625.3863400326,1605424.595512926
2024-01-08,,1326839.9570861212,1052847.0431265582,1577039.1769349696
2024-01-09,,1354020.5668858404,1078692.6000564746,1622910.631266597
2024-01-10,,1348234.453593172,1083481.7265393417,1619241.9966897888
2024-01-11,,1346469.8223835868,1069807.7051290297,1605911.9459043657
2024-01-12,,1331832.9414451313,1067068.5121904237,1596339.673616066
2024-01-13,,1342368.733105901,1065970.7966877217,1619282.1687679114
2024-01-14,,1364288.3207703966,1096232.7238441815,1630894.7846017375
2024-01-15,,1353238.0315353319,1086028.3910451236,1621623.2531706686
2024-01-16,,1382183.7725113486,1117923.2093885427,1663897.1524458367
2024-01-17,,1377661.9671560694,1105167.9300434457,1646848.1850571572
2024-01-18,,1376614.746056111,1109339.9350513201,1669615.6033263546
2024-01-19,,1362115.8322605765,1095014.5522395766,1650711.1934032005
2024-01-20,,1372192.4069997638,1104146.1238675509,1633242.3106748215
2024-01-21,,1393053.529796579,1114130.4491788337,1667854.6889257005
2024-01-22,,1380359.580639396,1113944.8622717792,1652806.3011908908
2024-01-23,,1407106.622216035,1130618.6001290078,1699965.6159199171
2024-01-24,,1399876.8613844705,1136521.7355638116,1674520.5940418069
2024-01-25,,1395672.9104417767,1134800.330782591,1681371.2292714335
2024-01-26,,1377642.3076368342,1100305.6888959806,1636463.8005834303
2024-01-27,,1383897.614913335,1113376.2415517191,1650669.9883621836
2024-01-28,,1400742.7110641445,1143996.1410257595,1663366.4256264912
2024-01-29,,1383939.8030154654,1124920.6169882684,1675492.4472187397
2024-01-30,,1406591.1176991612,1114025.849017847,1689522.3871478906
2024-01-31,,1395386.5258042754,1105983.7834927624,1688945.8094013238
2024-02-01,,1387434.8757504555,1108388.1664610794,1649320.227840409
2024-02-02,,1365985.578608737,1091490.577469602,1649348.0034206323
2024-02-03,,1369245.8444445832,1111172.9318350572,1630006.7071728539
2024-02-04,,1383604.2696208607,1117637.5359141296,1661736.2720070798
2024-02-05,,1364895.37567121,1113150.8341374234,1659824.2222973835
2024-02-06,,1386279.1343822698,1125305.67809989,1668508.232779812
2024-02-07,,1374486.7947410059,1115711.8543763598,1656298.6927413947
2024-02-08,,1366650.8447383246,1067278.1624099275,1641606.3830693814
2024-02-09,,1346025.692054377,1065309.987786185,1612680.2327733862
2024-02-10,,1350804.4947259547,1097136.1836508743,1606525.3960442385
2024-02-11,,1367342.8583093844,1100326.2227757734,1655222.4858406791
2024-02-12,,1351424.0028850283,1072688.9357996937,1629017.378793059
2024-02-13,,1376139.4228395533,1083177.4439191674,1657120.6432911456
2024-02-14,,1368136.329160632,1101866.1546318994,1636532.9996399365
2024-02-15,,1364449.6677103403,1085745.1066444167,1640104.8547110872
2024-02-16,,1348225.2453801453,1094083.6841310612,1603015.916815712
2024-02-17,,1357539.3318808258,1067762.6447239444,1621300.6029794964
2024-02-18,,1378625.3807985673,1098902.3588190037,1640125.732412765
2024-02-19,,1367142.392824166,1109208.1820968143,1637931.7363441514
2024-02-20,,1396058.8582872564,1124908.5521813782,1676612.7892357185
2024-02-21,,1391903.4799262893,1099576.493665716,1642280.119871228
2024-02-22,,1391600.3800093192,1105066.9277090891,1651706.9384984907
2024-02-23,,1378195.2362992216,1102148.1257864556,1663131.0260173287
2024-02-24,,1389677.631588009,1122695.9528450833,1656075.3439020338
2024-02-25,,1412210.184117408,1147790.0683829656,1670419.3798785743
2024-02-26,,1401398.9143425785,1123190.0176356032,1677942.287161572
2024-02-27,,1430178.7285046442,1170884.5789782642,1691237.7802970572
2024-02-28,,1425065.1756725903,1158164.53114398,1705295.0869943877
2024-02-29,,1422990.151780269,1149413.1514781485,1680804.223071664
2024-03-01,,1407027.979142446,1134868.6036217506,1696760.6331967276
2024-03-02,,1415217.1452392288,1128839.465283218,1678055.4532330004
2024-03-03,,1433788.282307477,1169314.8126812167,1713506.0694646705
2024-03-04,,1418432.8722216997,1130265.9435096576,1699869.63143882
2024-03-05,,1442186.6002069162,1174820.0750924775,1710963.8597935904
2024-03-06,,1431678.5700121145,1161815.0464084405,1698525.036542358
2024-03-07,,1423964.1214192258,1158490.8116694125,1677872.2902726969
2024-03-08,,1402247.755463882,1134843.9261894498,1689262.018206819
2024-03-09,,1404701.5354869037,1151672.2534714832,1690372.798699222
2024-03-10,,1417689.6350078494,1118985.4117418365,1682995.759045915
2024-03-11,,1397033.609020931,1112918.8104634995,1676361.598913492
2024-03-12,,1415892.404493057,1124471.0417296474,1674586.8414656238
2024-03-13,,1401008.4125165704,1098864.7517472703,1644756.544430677
2024-03-14,,1389537.38791502,1130268.3028511982,1655484.6713471632
2024-03-15,,1364768.8193641095,1109634.1214945125,1650405.357824829
2024-03-16,,1364942.1864529322,1084368.5975201111,1629279.8538627103
2024-03-17,,1376469.8317213417,1117393.1026550804,1639827.8301767122
2024-03-18,,1355201.0684911606,1083996.9856621826,1615145.4415224337
2024-03-19,,1374301.5704545616,1110271.700885614,1640868.8155921565
2024-03-20,,1360499.360798345,1077109.507812305,1628743.1631614903
2024-03-21,,1350915.2267380687,1083738.9206442512,1666011.3410204398
2024-03-22,,1328784.1273600522,1060414.012448251,1619584.4204923727
2024-03-23,,1332273.0012495415,1068067.053751578,1609507.7103227242
2024-03-24,,1347705.658058901,1075039.2025786648,1650195.6346682434
2024-03-25,,1330829.3182687322,1040911.9774267372,1597008.1372447205
2024-03-26,,1354696.779447089,1058833.1808710357,1644971.548570506
2024-03-27,,1345915.4499379434,1083832.792201543,1621751.5693837407
2024-03-28,,1341480.9919671915,1050753.4084270075,1624153.7017453955
2024-03-29,,1324502.0534849376,1060659.5578726793,1604068.123175531
2024-03-30,,1333021.4044163385,1052392.8791821923,1616844.7788243857
2024-03-31,,1353244.0709707644,1076664.6609065046,1616874.5553459649
2024-04-01,,1340806.944556702,1079183.1120225645,1603196.265757848
2024-04-02,,1368663.761136068,1098423.7974868985,1637080.7710671746
2024-04-03,,1363336.6169663914,1091444.3915868874,1639471.7604474719
2024-04-04,,1361751.69727901,1081715.8452285763,1621616.8400267223
2024-04-05,,1346965.6430929725,1103323.303910112,1616059.206267315
2024-04-06,,1356987.830482244,1090849.4664177005,1640167.6382794247
2024-04-07,,1378009.128449639,1099584.1957277814,1642903.6644232871
2024-04-08,,1365671.5990103292,1112391.6915632181,1636813.513587721
2024-04-09,,1392953.0372071466,1116436.1285240334,1647888.520075814
2024-04-10,,1386417.5335994177,1113910.8432553196,1663585.757169148
2024-04-11,,1383049.7665222927,1116401.3988023298,1647338.7982777809
2024-04-12,,1365979.4932823968,1090385.6425893912,1639188.7975558778
2024-04-13,,1373301.570483801,1103749.2308358254,1633411.6607653154
2024-04-14,,1391302.1357900547,1107183.8935686387,1665089.2492349197
2024-04-15,,1375725.4892375458,1081256.1878725064,1658181.5703278321
2024-04-16,,1399655.6525539407,1125472.4729292695,1663920.282865347
2024-04-17,,1389763.8736724353,1115216.3566115517,1650204.5630084234
2024-04-18,,1383139.8699006909,1102831.842158273,1642273.474968097
2024-04-19,,1363013.3641576513,1084471.8452025463,1638592.018322432
2024-04-20,,1367571.3264133024,1101490.1696391304,1621918.5655971295
2024-04-21,,1383181.6289902083,1115654.7396601776,1645363.951302372
2024-04-22,,1365657.7224931007,1105550.0104157464,1657913.33522346
2024-04-23,,1388138.369895169,1119049.4675386571,1659502.8341044332
2024-04-24,,1377333.7538645563,1098487.9717402128,1642121.7055284353
2024-04-25,,1370355.7862381358,1107703.059529054,1638165.9173915542
2024-04-26,,1350439.1961417056,1069951.6811025918,1609073.2730897262
2024-04-27,,1355758.817098417,1078648.5567424777,1619176.1213579967
2024-04-28,,1372653.775970121,1128153.8817886806,1650643.9480373058
2024-04-29,,1356893.1709527741,1079729.6096499243,1649662.7736789202
2024-04-30,,1381557.2435152836,1096409.923844964,1648451.6450790756
2024-05-01,,1373285.3146756974,1094173.0845121786,1656503.0336166709
2024-05-02,,1369108.2591313496,1084815.4572341607,1637285.3135370647
2024-05-03,,1352172.0293148605,1070833.8782343445,1637991.5522268037
2024-05-04,,1360557.5781460144,1065640.7220054946,1623477.7299464333
2024-05-05,,1380507.8067118186,1094118.93561306,1622846.8209142264
2024-05-06,,1367696.0446445795,1098551.71153508,1636507.1796447898
2024-05-07,,1395109.9880964074,1125437.1044795103,1693394.8160171679
2024-05-08,,1389302.2874442309,1103277.4035541844,1655494.8064213097
2024-05-09,,1387225.48393059,1110903.4283291851,1672420.2648823617
2024-05-10,,1371957.7390328543,1120135.6652441463,1633788.8232691172
2024-05-11,,1381524.6449790092,1115884.9002096166,1677276.2194984944
2024-05-12,,1402127.6918678326,1116058.8349196333,1668014.8639731787
2024-05-13,,1389413.859335769,1111514.598367885,1656446.3686273925
2024-05-14,,1416360.2298251523,1145874.0120486487,1681529.6841617348
2024-05-15,,1409524.8004152447,1142229.6839444004,1696249.8842992152
2024-05-16,,1405881.1902440386,1145087.126402805,1674128.0435882963
2024-05-17,,1388543.6980665582,1131771.70750169,1678250.668139544
2024-05-18,,1395588.0216319975,1116715.5421255536,1677609.9305701158
2024-05-19,,1413278.2493191613,1163542.0541421243,1686293.964125223
2024-05-20,,1397334.6375696682,1119694.1346066974,1653996.9003721522
2024-05-21,,1420816.1259620248,1147361.707429639,1678171.3837921177
2024-05-22,,1410368.829220579,1143580.6179927643,1682027.5499555473
2024-05-23,,1403058.271188256,1127588.8970267859,1678254.7567760602
2024-05-24,,1382091.886974772,1128464.4744104876,1662798.7198001214
2024-05-25,,1385637.178192203,1113839.7731071874,1644829.2243142202
2024-05-26,,1400046.2043917347,1131137.2962842898,1663975.6373582785
2024-05-27,,1381120.9942660963,1126357.4240050174,1650628.198079328
2024-05-28,,1401993.8938603187,1121787.6294504653,1689562.0242644632
2024-05-29,,1389374.1500062107,1102100.1675485834,1658551.7841505238
2024-05-30,,1380378.544838844,1096469.4590864724,1631317.4284486196
2024-05-31,,1358252.6489537382,1084465.9585987583,1623881.4536876192
2024-06-01,,1361188.1089013417,1091490.272272844,1637772.4846117226
2024-06-02,,1375546.6715776126,1105827.69885376,1649919.2618597576
2024-06-03,,1357125.5367567446,1104086.348102062,1621280.2921385244
2024-06-04,,1379038.050832999,1092134.9505543406,1656981.404191551
2024-06-05,,1367961.024228455,1085770.654513706,1636370.5426243867
2024-06-06,,1360966.4615726983,1085029.9191524915,1622633.2152259753
2024-06-07,,1341244.2353896662,1097547.0072473167,1621085.6116464685
2024-06-08,,1346921.0732865005,1070024.4974186614,1610152.0296758194
2024-06-09,,1364286.5080791367,1087559.9271816511,1633559.0932610666
2024-06-10,,1349060.3231962197,1092609.9240493474,1632185.1802838226
2024-06-11,,1374275.443549065,1090658.1590156213,1631288.3685910904
2024-06-12,,1366527.48937215,1081901.5943451207,1661174.6559041906
2024-06-13,,1362808.7170470573,1115027.4740018866,1622583.9842053058
2024-06-14,,1346232.8143380962,1077159.199515989,1595825.7361119688
2024-06-15,,1354855.8603563306,1088273.5742464007,1607734.6408416086
2024-06-16,,1374904.0453578127,1075348.1071000327,1643709.320621301
2024-06-17,,1362042.6352730223,1075658.9182639553,1633948.5248261637
2024-06-18,,1389260.091916216,1144716.3019706705,1641175.1414840335
2024-06-19,,1383118.5363937982,1121526.5103710887,1636570.1299653833
2024-06-20,,1380588.2597686204,1125102.7909750044,1663555.0683116056
2024-06-21,,1364772.7389334543,1087210.2623794395,1624572.8796441052
2024-06-22,,1373729.469154989,1102753.5971326586,1653760.0308611416
2024-06-23,,1393697.219975956,1110863.2360107447,1657301.3994029197
2024-06-24,,1380364.2208963186,1122088.263309068,1641399.8737140638
2024-06-25,,1406751.2184518166,1132243.4599612853,1689360.578077913
2024-06-26,,1399460.630974536,1132054.8698062894,1668792.6330476464
2024-06-27,,1395509.5506513505,1142437.743577847,1672402.5227917621
2024-06-28,,1378053.1017077197,1120940.9272959111,1654190.0245767753
2024-06-29,,1385203.5207329628,1126868.1998086423,1679528.792519666
2024-06-30,,1403255.6223499659,1142124.3837763176,1667672.4690349225
2024-07-01,,1387953.2133463253,1137818.303947815,1670352.853738103
2024-07-02,,1412370.4520280475,1146290.8821929486,1677515.4363422636
2024-07-03,,1403159.4309582517,1146737.6338699767,1680329.2574892892
2024-07-04,,1397381.7797577349,1121243.8790119132,1671082.984851202
2024-07-05,,1378230.8376189496,1088574.5271559882,1660326.5871061182
2024-07-06,,1383849.7949468829,1121115.5934273193,1647975.4976764247
2024-07-07,,1400556.4923261635,1136295.7319553734,1674309.2069403867
2024-07-08,,1384109.4558570483,1100279.6323834336,1654585.8074983705
2024-07-09,,1407589.1720529024,1154054.2323849425,1689880.023831387
2024-07-10,,1397645.8773150404,1110958.9049131733,1673626.7685122637
2024-07-11,,1391331.646119992,1107042.9598034779,1640633.1100915018
2024-07-12,,1371823.3061358794,1106215.2908984302,1623874.4412644154
2024-07-13,,1377241.550105341,1095194.0357263421,1655095.4813232168
2024-07-14,,1393876.8960045571,1119695.8285743613,1646467.1641109828
2024-07-15,,1377457.0319406511,1091590.0537470663,1637940.2715869355
2024-07-16,,1401029.501920273,1122921.5023333158,1665124.5646068458
2024-07-17,,1391210.9575135987,1118885.5898161363,1671866.2392110566
2024-07-18,,1385020.7082453384,1123927.422516528,1650118.590989041
2024-07-19,,1365605.047980173,1101367.4238158758,1626942.3786081844
2024-07-20,,1371057.6781866024,1103648.3391212868,1639635.112559768
2024-07-21,,1387646.8342028442,1107835.948189458,1667419.8857803482
2024-07-22,,1371083.610601521,1087026.7180359429,1632955.1536206768
2024-07-23,,1394405.4077428642,1135133.866392338,1643269.6366601444
2024-07-24,,1384225.6978907993,1106278.4831084446,1655585.9562993548
2024-07-25,,1377567.8253378065,1114945.3775323657,1645067.5995419258
2024-07-26,,1357589.3082584918,1076409.1729964209,1643439.1257050235
2024-07-27,,1362401.9627847772,1090420.6934272472,1623749.9632882695
2024-07-28,,1378298.464202242,1099345.555721232,1635326.403351568
2024-07-29,,1361019.859043055,1076276.656302285,1624596.9625605273
2024-07-30,,1383637.9761830326,1112740.3442513226,1652523.4498570352
2024-07-31,,1372803.9688652488,1097323.2875033084,1624694.6100664388
2024-08-01,,1365580.7421082056,1084520.9699167926,1633277.2951286805
2024-08-02,,1345165.7784382494,1081096.787783636,1616468.116887833
2024-08-03,,1349709.7314275547,1067254.2269493341,1633301.8066049025
2024-08-04,,1365541.4531530915,1096330.1469780237,1630620.556563156
2024-08-05,,1348434.0211508104,1065593.2813292858,1623898.2108714064
2024-08-06,,1371485.7637191818,1080454.6976036653,1657145.200095923
2024-08-07,,1361367.5635537168,1088074.2507413987,1642515.8045254657
2024-08-08,,1355154.23799882,1090410.9230896842,1629467.4266281838
2024-08-09,,1336046.5470333635,1082722.9960494046,1606104.2931392435
2024-08-10,,1342189.229746535,1065908.2612834165,1626834.570840035
2024-08-11,,1359895.7587476475,1076981.8448579279,1628263.4219431058
2024-08-12,,1344914.392674074,1053458.3514051028,1609030.554608133
2024-08-13,,1370309.5309627985,1112832.2071351495,1633270.5011831522
2024-08-14,,1362709.6466594895,1084431.6545845368,1635657.6747110835
2024-08-15,,1359139.5818719894,1100461.692376707,1633337.5589128225
2024-08-16,,1342743.7341686855,1073376.4166095112,1628343.1282491938
2024-08-17,,1351605.5033569885,1082872.2834881674,1616949.05670725
2024-08-18,,1371973.6491448781,1095068.7176797949,1638100.720269794
2024-08-19,,1359530.0944215064,1078138.165680074,1629299.4797850093
2024-08-20,,1387273.127742244,1109639.0612703427,1656832.543618848
2024-08-21,,1381767.226564784,1101320.8233339302,1648429.1354472374
2024-08-22,,1379977.22959088,1100252.8334541412,1630773.6383555357
2024-08-23,,1364993.3299327004,1091287.4725443434,1631460.4606827656
2024-08-24,,1374852.2033493258,1095015.792121984,1659417.066372813
2024-08-25,,1395764.8699392763,1136545.227443919,1656122.4361812458
2024-08-26,,1383385.7765889175,1114653.4779407731,1651905.387972354
2024-08-27,,1410697.012478533,1121627.9827154914,1674623.6535067903
2024-08-28,,1404258.8453557692,1140811.3639003728,1661247.9772856284
2024-08-29,,1401044.2816210652,1137117.0305121117,1683684.3134257044
2024-08-30,,1384164.1059939272,1116514.870709284,1670112.4970039073
2024-08-31,,1391687.7089625632,1111046.0274579138,1651338.109063466
2024-09-01,,1409870.3045312383,1138181.6686272484,1678965.0801522245
2024-09-02,,1394421.03981889,1144746.3627855864,1667024.4568930282
2024-09-03,,1418385.932841459,1139799.879149743,1707918.3333641102
2024-09-04,,1408396.8593578748,1116923.0707005,1676525.0620573957
2024-09-05,,1401504.333211145,1134054.85962796,1664261.209689208
2024-09-06,,1380900.5843754523,1119833.1566545072,1658585.082106268
2024-09-07,,1384738.2970195033,1127982.3577585137,1655794.9651443132
2024-09-08,,1399355.6683220079,1133315.2913994554,1653817.0823306788
2024-09-09,,1380542.3502333045,1102431.4813129401,1671427.7307964286
2024-09-10,,1401420.2718126492,1139451.1792208182,1678152.6897252304
2024-09-11,,1388690.623173551,1127777.8384612796,1662669.2574306703
2024-09-12,,1379464.8027133218,1121283.0856553824,1631015.9360089093
2024-09-13,,1356985.884476988,1072554.4540309126,1627637.6395998418
2024-09-14,,1359446.0144472553,1112995.973513109,1657806.2889429817
2024-09-15,,1373210.4354214286,1095059.6909531618,1631074.8884355463
2024-09-16,,1354082.7328873444,1081461.3850689393,1632762.5735088421
2024-09-17,,1375185.320108922,1096833.7533145023,1648961.59920712
2024-09-18,,1363206.4537730305,1095565.8614650203,1634469.817129327
2024-09-19,,1355231.5815982735,1104896.0487468669,1616148.5595274537
2024-09-20,,1334465.5678594601,1056964.926637531,1608143.7090570938
2024-09-21,,1339051.1843972413,1062201.2642156607,1612086.3313645595
2024-09-22,,1355294.535819649,1089378.527019006,1601868.8066505275
2024-09-23,,1338931.9715056,1079423.6108686863,1600428.2225677543
2024-09-24,,1363012.455116087,1086483.0576407104,1626275.3677530447
2024-09-25,,1354146.629133347,1089166.521921995,1616009.2984166371
2024-09-26,,1349340.3172320204,1064170.3510958122,1622835.9008956691
2024-09-27,,1331718.9487818554,1040128.6778372618,1610297.3189464917
2024-09-28,,1339348.2301357496,1071577.8593950556,1597795.069769685
2024-09-29,,1358461.669076266,1088568.7117727287,1623813.2554457693
2024-09-30,,1344729.4450931004,1054849.5545534971,1626248.8032254959
2024-10-01,,1371142.5404174048,1109318.469785303,1642588.277274213
